,apoptosis,autophagy,ferroptosis,necroptosis,pyroptosis,others
MAGEL2,0,0,0,0,0,1
TMEM255A,0,0,0,0,0,1
CALY,0,0,0,0,0,1
RNF122,0,0,0,0,0,1
GPR85,0,0,0,0,0,1
NDOR1,0,0,0,0,0,1
ZNF446,0,0,0,0,0,1
FGD6,0,0,0,0,0,1
BHMT2,0,0,0,0,0,1
ZSCAN5A,0,0,0,0,0,1
ERMAP,0,0,0,0,0,1
EBLN2,0,0,0,0,0,1
FRS3,0,0,0,0,0,1
DKK2,0,0,0,0,0,1
MMP28,0,0,0,0,0,1
FICD,0,0,0,0,0,1
SLCO4A1,0,0,0,0,0,1
CRNKL1,0,0,0,0,0,1
ECEL1,0,0,0,0,0,1
SLC16A10,0,0,0,0,0,1
RNF39,0,0,0,0,0,1
ZCCHC4,0,0,0,0,0,1
ASPM,0,0,0,0,0,1
DOCK5,0,0,0,0,0,1
LTBP3,0,0,0,0,0,1
TRIM45,0,0,0,0,0,1
ZMYM6,0,0,0,0,0,1
POPDC3,0,0,0,0,0,1
CABYR,0,0,0,0,0,1
ZFYVE21,0,0,0,0,0,1
KLF8,0,0,0,0,0,1
KLHL12,0,0,0,0,0,1
SLC27A6,0,0,0,0,0,1
GLRX2,1,0,0,0,0,1
SULT1E1,0,0,0,0,0,1
ADAMTS5,0,0,0,0,0,1
GPR87,0,0,0,0,0,1
TRHDE,0,0,0,0,0,1
PSTPIP2,0,0,0,0,0,1
CSDE1,0,0,0,0,0,1
PCID2,0,0,0,0,0,1
TMEM19,0,0,0,0,0,1
MYL7,0,0,0,0,0,1
CLIP4,0,0,0,0,0,1
DDX25,0,0,0,0,0,1
MYH14,0,0,0,0,0,1
CLEC4A,0,0,0,0,0,1
UGT2A3,0,0,0,0,0,1
LRRC2,0,0,0,0,0,1
TIAM2,0,0,0,0,0,1
DZANK1,0,0,0,0,0,1
MCOLN1,0,0,0,0,0,1
AKIP1,0,0,0,0,0,1
GBA3,0,0,0,0,0,1
L1TD1,0,0,0,0,0,1
GALNT6,0,0,0,0,0,1
RUFY2,0,0,0,0,0,1
TMEM74B,0,0,0,0,0,1
MOCOS,0,0,0,0,0,1
UCHL5,0,0,0,0,0,1
ACE2,0,0,0,0,0,1
DUSP13B,0,0,0,0,0,1
ST7L,0,0,0,0,0,1
MAGIX,0,0,0,0,0,1
BANP,0,0,0,0,0,1
MRM1,0,0,0,0,0,1
ZNF589,0,0,0,0,0,1
TXLNG,0,0,0,0,0,1
GIPC2,0,0,0,0,0,1
PCNX4,0,0,0,0,0,1
ARSJ,0,0,0,0,0,1
ECHDC1,0,0,0,0,0,1
OLAH,0,0,0,0,0,1
HOOK1,0,0,0,0,0,1
AIPL1,1,0,0,0,0,1
HIKESHI,0,0,0,0,0,1
ABHD18,0,0,0,0,0,1
ZNF587,0,0,0,0,0,1
PLAAT1,0,0,0,0,0,1
HS3ST3A1,0,0,0,0,0,1
ACAD10,0,0,0,0,0,1
ERVMER34-1,0,0,0,0,0,1
RNF220,0,0,0,0,0,1
ANKS1B,0,0,0,0,0,1
E2F8,0,0,0,0,0,1
SLC2A9,0,0,0,0,0,1
TAC3,0,0,0,0,0,1
SOX17,0,0,0,0,0,1
APBB1IP,0,0,0,0,0,1
ZNF750,0,0,0,0,0,1
ASB7,0,0,0,0,0,1
COPS7B,0,0,0,0,0,1
LGALSL,0,0,0,0,0,1
MAN2A2,0,0,0,0,0,1
SIGLEC5,0,0,0,0,0,1
PADI4,0,0,0,0,0,1
KIF26B,0,0,0,0,0,1
LRRC36,0,0,0,0,0,1
DDX43,0,0,0,0,0,1
P2RY13,0,0,0,0,0,1
EFCC1,0,0,0,0,0,1
METTL8,0,0,0,0,0,1
PEAK1,0,0,0,0,0,1
LONRF3,0,0,0,0,0,1
AUNIP,0,0,0,0,0,1
ERO1B,0,0,0,0,0,1
EPHX3,0,0,0,0,0,1
PRR16,0,0,0,0,0,1
CASZ1,0,0,0,0,0,1
CBLL1,0,0,0,0,0,1
XPNPEP3,0,0,0,0,0,1
TMC7,0,0,0,0,0,1
ZNF334,0,0,0,0,0,1
APOBR,0,0,0,0,0,1
PRX,0,0,0,0,0,1
TBR1,0,0,0,0,0,1
CLCA4,0,0,0,0,0,1
RASIP1,0,0,0,0,0,1
ACVR2B,0,0,0,0,0,1
OTUD7B,0,0,0,0,0,1
CPED1,0,0,0,0,0,1
NUP210,0,0,0,0,0,1
LMBR1L,0,0,0,0,0,1
ZC4H2,0,0,0,0,0,1
PIGZ,0,0,0,0,0,1
HIVEP3,0,0,0,0,0,1
MELTF,0,0,0,0,0,1
NEUROD6,0,0,0,0,0,1
CCNL1,0,0,0,0,0,1
EDAR,1,0,0,0,0,1
PDCD1LG2,0,0,0,0,0,1
SPACA9,0,0,0,0,0,1
PRSS21,0,0,0,0,0,1
TINF2,0,0,0,0,0,1
GDF3,0,0,0,0,0,1
IL23A,0,0,0,0,0,1
ZNF287,0,0,0,0,0,1
IL22RA1,0,0,0,0,0,1
GID4,0,0,0,0,0,1
STAP1,0,0,0,0,0,1
PARPBP,0,0,0,0,0,1
ACSM5,0,0,0,0,0,1
MAGEC2,0,0,0,0,0,1
GSTCD,0,0,0,0,0,1
TTC21B,0,0,0,0,0,1
TNMD,0,0,0,0,0,1
NOD2,0,0,0,0,0,1
SPTBN5,0,0,0,0,0,1
VPREB3,0,0,0,0,0,1
TUBA8,1,0,0,0,0,1
KDM8,0,0,0,0,0,1
HAUS2,0,0,0,0,0,1
CSPP1,0,0,0,0,0,1
PLEKHG6,0,0,0,0,0,1
ANKH,0,0,0,0,0,1
CCDC134,0,0,0,0,0,1
USP48,0,0,0,0,0,1
FBXL8,0,0,0,0,0,1
HSD17B7,0,0,0,0,0,1
PPP1R14D,0,0,0,0,0,1
CCDC198,0,0,0,0,0,1
HELLS,1,0,0,0,0,1
IKZF5,0,0,0,0,0,1
BCO1,0,0,0,0,0,1
C5AR1,0,0,0,0,0,1
L2HGDH,0,0,0,0,0,1
CRNN,0,0,0,0,0,1
SLC2A6,0,0,0,0,0,1
ANTXR1,0,0,0,0,0,1
MCUR1,0,0,0,0,0,1
CNTLN,0,0,0,0,0,1
SLC38A12,0,0,0,0,0,1
HYDIN,0,0,0,0,0,1
LUC7L2,0,0,0,0,0,1
SLC22A11,0,0,0,0,0,1
FOXL2,0,0,0,0,0,1
MRPS18C,0,0,0,0,0,1
RSPH14,0,0,0,0,0,1
NPC1L1,0,0,0,0,0,1
ZC2HC1C,0,0,0,0,0,1
GNA14,0,0,0,0,0,1
NXF3,0,0,0,0,0,1
ANO2,0,0,0,0,0,1
ANKRD55,0,0,0,0,0,1
POLR1B,0,0,0,0,0,1
STAB2,0,0,0,0,0,1
CDH10,0,0,0,0,0,1
KCNN2,0,0,0,0,0,1
ZNF385D,0,0,0,0,0,1
ZBTB32,0,0,0,0,0,1
EPB41L4A,0,0,0,0,0,1
LINS1,0,0,0,0,0,1
MCTP1,0,0,0,0,0,1
SLC35F5,0,0,0,0,0,1
GAN,0,0,0,0,0,1
DNAI1,0,0,0,0,0,1
PRSS50,0,0,0,0,0,1
FBXL12,0,0,0,0,0,1
NIPAL2,0,0,0,0,0,1
SOHLH2,0,0,0,0,0,1
FXYD7,0,0,0,0,0,1
CLEC2D,0,0,0,0,0,1
ODAM,0,0,0,0,0,1
SLC7A9,0,0,0,0,0,1
CRYBA2,0,0,0,0,0,1
VSIG10,0,0,0,0,0,1
HAND1,0,0,0,0,0,1
DNMT3L,0,0,0,0,0,1
SNX11,0,0,0,0,0,1
JHY,0,0,0,0,0,1
HAPLN2,0,0,0,0,0,1
LUC7L,0,0,0,0,0,1
ANKEF1,0,0,0,0,0,1
MAP9,0,0,0,0,0,1
TLR7,0,0,0,0,0,1
SINHCAF,0,0,0,0,0,1
ALDH8A1,0,0,0,0,0,1
MAB21L4,0,0,0,0,0,1
FAM184A,0,0,0,0,0,1
C10orf95,0,0,0,0,0,1
ENTPD7,0,0,0,0,0,1
BRD9,0,0,0,0,0,1
CLXN,0,0,0,0,0,1
PLEKHA8P1,0,0,0,0,0,1
LGALS14,1,0,0,0,0,1
ABCA11P,0,0,0,0,0,1
KPTN,0,0,0,0,0,1
EPB41L4B,0,0,0,0,0,1
CARD9,0,0,0,0,0,1
FBXO40,0,0,0,0,0,1
INO80D,0,0,0,0,0,1
CNNM1,0,0,0,0,0,1
DNAI7,0,0,0,0,0,1
TMEM156,0,0,0,0,0,1
FHL5,0,0,0,0,0,1
GPALPP1,0,0,0,0,0,1
DCAF17,0,0,0,0,0,1
BBOF1,0,0,0,0,0,1
LRRC8E,0,0,0,0,0,1
NUBPL,0,0,0,0,0,1
TMPRSS3,0,0,0,0,0,1
MFSD12,0,0,0,0,0,1
DPEP3,0,0,0,0,0,1
CCDC68,0,0,0,0,0,1
SLC25A23,0,0,0,0,0,1
NUDT6,0,0,0,0,0,1
NANOG,0,0,0,0,0,1
SPTBN4,0,0,0,0,0,1
CDHR2,0,0,0,0,0,1
STEAP4,0,0,0,0,0,1
JPH3,0,0,0,0,0,1
MGAT4B,0,0,0,0,0,1
GKN1,0,0,0,0,0,1
SH3D21,0,0,0,0,0,1
NSUN7,0,0,0,0,0,1
MBD5,0,0,0,0,0,1
MUC16,0,0,0,0,0,1
ATP6V0A4,0,0,0,0,0,1
EIF5A2,0,0,0,0,0,1
AIDA,0,0,0,0,0,1
KMT5A,0,0,0,0,0,1
RC3H2,0,0,0,0,0,1
BMP8A,0,0,0,0,0,1
TPTE,0,0,0,0,0,1
ZMYM1,0,0,0,0,0,1
YIF1B,0,0,0,0,0,1
ADAMTS13,0,0,0,0,0,1
PYY2,0,0,0,0,0,1
CHRNA10,0,0,0,0,0,1
THADA,0,0,0,0,0,1
TSHZ2,0,0,0,0,0,1
ZNF215,0,0,0,0,0,1
ZNF669,0,0,0,0,0,1
C8orf44,0,0,0,0,0,1
SPANXC,0,0,0,0,0,1
SPATA6L,0,0,0,0,0,1
LRRC37A4P,0,0,0,0,0,1
ATAD5,0,0,0,0,0,1
HAO1,0,0,0,0,0,1
IRX4,0,0,0,0,0,1
TRPM8,0,0,0,0,0,1
AP4E1,0,0,0,0,0,1
CYB5R2,0,0,0,0,0,1
PPP1R17,0,0,0,0,0,1
SCD5,0,0,0,0,0,1
CA8,0,0,0,0,0,1
LRIF1,0,0,0,0,0,1
PDPR,0,0,0,0,0,1
KLHL7,0,0,0,0,0,1
SLC9D1,0,0,0,0,0,1
ZNF701,0,0,0,0,0,1
ZBTB44,0,0,0,0,0,1
SLC45A2,0,0,0,0,0,1
CAMK1D,0,0,0,0,0,1
KNL1,0,0,0,0,0,1
NSFL1C,0,0,0,0,0,1
HYAL4,0,0,0,0,0,1
ZNF286A,0,0,0,0,0,1
TASL,0,0,0,0,0,1
FANCE,0,0,0,0,0,1
OXCT2,0,0,0,0,0,1
PLEKHH3,0,0,0,0,0,1
TBC1D19,0,0,0,0,0,1
ZDHHC4,0,0,0,0,0,1
DLK2,0,0,0,0,0,1
SMAD5-AS1,0,0,0,0,0,1
KLF4,0,0,0,0,0,1
KRT24,0,0,0,0,0,1
ZBBX,0,0,0,0,0,1
RNF17,0,0,0,0,0,1
EFCAB6,0,0,0,0,0,1
BNC2,0,0,0,0,0,1
IL17B,0,0,0,0,0,1
DRC11,0,0,0,0,0,1
CUZD1,0,0,0,0,0,1
RERGL,0,0,0,0,0,1
CXXC4,0,0,0,0,0,1
KDM4D,0,0,0,0,0,1
TRIM17,0,0,0,0,0,1
ANKMY1,0,0,0,0,0,1
SLC12A1,0,0,0,0,0,1
RIC3,0,0,0,0,0,1
HHIPL2,0,0,0,0,0,1
DKKL1,0,0,0,0,0,1
ABHD17B,0,0,0,0,0,1
MTMR10,0,0,0,0,0,1
ADAMTS9,0,0,0,0,0,1
MYO15A,0,0,0,0,0,1
CRYBG2,0,0,0,0,0,1
GDPD2,0,0,0,0,0,1
CATSPERB,0,0,0,0,0,1
KCNV1,0,0,0,0,0,1
DEPDC1,0,0,0,0,0,1
SAP30L-AS1,0,0,0,0,0,1
BTBD7,0,0,0,0,0,1
SPATA6,0,0,0,0,0,1
CCDC102B,0,0,0,0,0,1
MAK,0,0,0,0,0,1
NHERF4,0,0,0,0,0,1
CNGB3,0,0,0,0,0,1
MAVS,0,0,0,0,0,1
TENT5C,0,0,0,0,0,1
CD244,0,0,0,0,0,1
CFAP45,0,0,0,0,0,1
TTC22,0,0,0,0,0,1
TUBAL3,1,0,0,0,0,1
HEMK2,0,0,0,0,0,1
FAM83E,0,0,0,0,0,1
GPR88,0,0,0,0,0,1
PARP11,0,0,0,0,0,1
NPAS3,0,0,0,0,0,1
LRAT,0,0,0,0,0,1
EPN3,0,0,0,0,0,1
MYLIP,0,0,0,0,0,1
DOK3,0,0,0,0,0,1
CCDC121,0,0,0,0,0,1
IL36G,0,0,0,0,0,1
CCNP,0,0,0,0,0,1
LINC00472,0,0,0,0,0,1
TAF7L,0,0,0,0,0,1
VGLL3,0,0,0,0,0,1
RMND1,0,0,0,0,0,1
SAMSN1,0,0,0,0,0,1
CYP46A1,0,0,0,0,0,1
CLDN16,0,0,0,0,0,1
PAQR5,0,0,0,0,0,1
RGS17,0,0,0,0,0,1
CES3,0,0,0,0,0,1
GP6,0,0,0,0,0,1
NGB,0,0,0,0,0,1
RALGPS2,0,0,0,0,0,1
TPSG1,0,0,0,0,0,1
GREB1L,0,0,0,0,0,1
MRNIP,0,0,0,0,0,1
EDEM3,0,0,0,0,0,1
PDE7B,0,0,0,0,0,1
C11orf16,0,0,0,0,0,1
LRRTM4,0,0,0,0,0,1
MTHFD2L,0,0,0,0,0,1
KLHL29,0,0,0,0,0,1
ENGASE,0,0,0,0,0,1
ZNF235,0,0,0,0,0,1
ACKR4,0,0,0,0,0,1
FAM86C1P,0,0,0,0,0,1
PBRM1,0,0,0,0,0,1
CORIN,0,0,0,0,0,1
SGK2,0,0,0,0,0,1
BATF3,0,0,0,0,0,1
ARPP21,0,0,0,0,0,1
THAP9,0,0,0,0,0,1
IQCH,0,0,0,0,0,1
PSORS1C1,0,0,0,0,0,1
ALLC,0,0,0,0,0,1
ELSPBP1,0,0,0,0,0,1
SAP130,0,0,0,0,0,1
PPP4R3A,0,0,0,0,0,1
USP36,0,0,0,0,0,1
SLC12A9,0,0,0,0,0,1
DNAJC28,0,0,0,0,0,1
DCHS2,0,0,0,0,0,1
KLHL28,0,0,0,0,0,1
LRRC19,0,0,0,0,0,1
TCP11,0,0,0,0,0,1
FSCN3,0,0,0,0,0,1
DNASE2B,0,0,0,0,0,1
ARHGAP28,0,0,0,0,0,1
ABCG5,0,0,0,0,0,1
NME8,0,0,0,0,0,1
JPH2,0,0,0,0,0,1
EML4,0,0,0,0,0,1
ANKRD13C-DT,0,0,0,0,0,1
CCDC81,0,0,0,0,0,1
AGBL2,0,0,0,0,0,1
ZBTB3,0,0,0,0,0,1
EBF2,0,0,0,0,0,1
LGSN,0,0,0,0,0,1
FGF20,0,0,0,0,0,1
DNAJA4,0,0,0,0,0,1
LINC00115,0,0,0,0,0,1
TP53AIP1,1,0,0,0,0,1
ADGRG3,0,0,0,0,0,1
TGFB2,0,0,0,0,0,1
PODNL1,0,0,0,0,0,1
KCNK7,0,0,0,0,0,1
SLC39A2,0,0,0,0,0,1
CALML5,0,0,0,0,0,1
TNNI3K,0,0,0,0,0,1
ATP8B4,0,0,0,0,0,1
THAP4,0,0,0,0,0,1
UBASH3A,0,0,0,0,0,1
USP25,0,0,0,0,0,1
LMAN1L,0,0,0,0,0,1
BTNL8,0,0,0,0,0,1
UBQLN3,0,0,0,0,0,1
PLA2G2D,0,0,0,0,0,1
NPHS2,0,0,0,0,0,1
ROPN1B,0,0,0,0,0,1
FNDC11,0,0,0,0,0,1
OBSCN,0,0,0,0,0,1
CD207,0,0,0,0,0,1
NDST3,0,0,0,0,0,1
FAM110D,0,0,0,0,0,1
TMPRSS11E,0,0,0,0,0,1
CYP39A1,0,0,0,0,0,1
PRRG3,0,0,0,0,0,1
COQ8B,0,0,0,0,0,1
SLC30A10,0,0,0,0,0,1
ANGPTL8,0,0,0,0,0,1
QPCTL,0,0,0,0,0,1
LGALS13,1,0,0,0,0,1
DNAJC22,0,0,0,0,0,1
VAX2,0,0,0,0,0,1
ZNF557,0,0,0,0,0,1
CHST4,0,0,0,0,0,1
HRH3,0,0,0,0,0,1
KCNK12,0,0,0,0,0,1
LINC01260,0,0,0,0,0,1
BIRC7,1,0,0,0,0,1
SLC66A1,0,0,0,0,0,1
SLC16A8,0,0,0,0,0,1
SPTLC3,0,0,0,0,0,1
SAMD4B,0,0,0,0,0,1
MCM3AP-AS1,0,0,0,0,0,1
SLCO1C1,0,0,0,0,0,1
CSRNP3,1,0,0,0,0,1
CCDC15,0,0,0,0,0,1
ARL14,0,0,0,0,0,1
BET1L,0,0,0,0,0,1
MYCT1,0,0,0,0,0,1
SLC25A21,0,0,0,0,0,1
SLC28A3,0,0,0,0,0,1
INKA2,0,0,0,0,0,1
TMEM230,0,0,0,0,0,1
APOL5,0,0,0,0,0,1
HAND2,1,0,0,0,0,1
GPR75,0,0,0,0,0,1
SERGEF,0,0,0,0,0,1
RNF19A,0,0,0,0,0,1
MCOLN3,0,0,0,0,0,1
SIRPG,0,0,0,0,0,1
TMEM164,0,0,0,0,0,1
SNTG2,0,0,0,0,0,1
BCAS3,0,0,0,0,0,1
HAMP,0,0,0,0,0,1
OTOF,0,0,0,0,0,1
DMRT1,0,0,0,0,0,1
TXNDC15,0,0,0,0,0,1
CLEC1B,0,0,0,0,0,1
ZNF214,0,0,0,0,0,1
ACTL7B,0,0,0,0,0,1
FNDC8,0,0,0,0,0,1
ACTL7A,0,0,0,0,0,1
SLC13A1,0,0,0,0,0,1
KERA,0,0,0,0,0,1
GUCY1B2,0,0,0,0,0,1
UPB1,0,0,0,0,0,1
CCT8L2,0,0,0,0,0,1
RHBG,0,0,0,0,0,1
DUSP21,0,0,0,0,0,1
ZSCAN2,0,0,0,0,0,1
ABI3BP,0,0,0,0,0,1
LIM2,0,0,0,0,0,1
NUP62CL,0,0,0,0,0,1
ATG16L1,0,1,0,0,0,1
CRB1,0,0,0,0,0,1
AUP1,0,0,0,0,0,1
MRPL20,0,0,0,0,0,1
TMEM176B,0,0,0,0,0,1
TRIM48,0,0,0,0,0,1
FAM90A1,0,0,0,0,0,1
VRTN,0,0,0,0,0,1
MTMR8,0,0,0,0,0,1
ADM2,0,0,0,0,0,1
CFAP46,0,0,0,0,0,1
KCNK15,0,0,0,0,0,1
MMP26,0,0,0,0,0,1
BPIFA1,0,0,0,0,0,1
EPCIP,0,0,0,0,0,1
TSKS,0,0,0,0,0,1
SHLD2,0,0,0,0,0,1
PKDREJ,0,0,0,0,0,1
FBXO4,0,0,0,0,0,1
SLC17A6,0,0,0,0,0,1
TRPC5,0,0,0,0,0,1
PRPF39,0,0,0,0,0,1
PDZD7,0,0,0,0,0,1
ATP1B4,0,0,0,0,0,1
PACS1,0,0,0,0,0,1
TSPAN32,0,0,0,0,0,1
EN1,0,0,0,0,0,1
C11orf21,0,0,0,0,0,1
IGF2-AS,0,0,0,0,0,1
CYP2W1,0,0,0,0,0,1
SHANK1,0,0,0,0,0,1
RNLS,0,0,0,0,0,1
CCR10,0,0,0,0,0,1
PIK3R5,0,0,0,0,0,1
IKZF2,0,0,0,0,0,1
RETN,0,0,0,0,0,1
PRDM11,0,0,0,0,0,1
KLK14,0,0,0,0,0,1
SEMA6D,0,0,0,0,0,1
GVINP1,0,0,0,0,0,1
ADAMTSL4,1,0,0,0,0,1
CCDC170,0,0,0,0,0,1
PRR36,0,0,0,0,0,1
HKDC1,0,0,0,0,0,1
MLST8,0,1,0,0,0,1
BCAS4,0,0,0,0,0,1
EFHC2,0,0,0,0,0,1
CCDC40,0,0,0,0,0,1
PDZRN4,0,0,0,0,0,1
CARD14,1,0,0,0,0,1
ELP6,0,0,0,0,0,1
PHAF1,0,0,0,0,0,1
MCTP2,0,0,0,0,0,1
FTCD,0,0,0,0,0,1
SIRT2,0,0,0,0,0,1
ADPRM,0,0,0,0,0,1
NELFCD,0,0,0,0,0,1
ZNF770,0,0,0,0,0,1
SIMC1P1,0,0,0,0,0,1
LRRFIP2,0,0,0,0,0,1
DAB1,0,0,0,0,0,1
SYTL2,0,0,0,0,0,1
ADGB,0,0,0,0,0,1
FAR2,0,0,0,0,0,1
ZNF532,0,0,0,0,0,1
ZCWPW1,0,0,0,0,0,1
CRCT1,0,0,0,0,0,1
FOXE3,0,0,0,0,0,1
LRRC31,0,0,0,0,0,1
TSGA10,0,0,0,0,0,1
ELF5,0,0,0,0,0,1
SERPINA10,0,0,0,0,0,1
CST8,0,0,0,0,0,1
SDK2,0,0,0,0,0,1
KCNQ1DN,0,0,0,0,0,1
CHIA,1,0,0,0,0,1
OSGEPL1,0,0,0,0,0,1
POMT2,0,0,0,0,0,1
HP1BP3,0,0,0,0,0,1
TBX4,0,0,0,0,0,1
PSORS1C2,0,0,0,0,0,1
DNAI2,0,0,0,0,0,1
FAM124B,0,0,0,0,0,1
CBLC,0,0,0,0,0,1
TM4SF20,0,0,0,0,0,1
NOX5,1,0,0,0,0,1
FAIM,1,0,0,0,0,1
NXPE4,0,0,0,0,0,1
KLRF1,0,0,0,0,0,1
COA4,0,0,0,0,0,1
ADARB2,0,0,0,0,0,1
AGBL3,0,0,0,0,0,1
SLC9A5,0,0,0,0,0,1
MCM10,0,0,0,0,0,1
KIF24,0,0,0,0,0,1
ZIM2,0,0,0,0,0,1
PPY2P,0,0,0,0,0,1
TNIP3,0,0,0,0,0,1
KLHL11,0,0,0,0,0,1
BMAL2,0,0,0,0,0,1
TRAPPC14,0,0,0,0,0,1
LINC00474,0,0,0,0,0,1
ZNF692,0,0,0,0,0,1
HEYL,0,0,0,0,0,1
IL1RAPL1,0,0,0,0,0,1
LUZP4,0,0,0,0,0,1
USP49,0,0,0,0,0,1
DNMT3B,0,0,0,0,0,1
NOCT,0,0,0,0,0,1
PPP4R4,0,0,0,0,0,1
PNPLA3,0,0,0,0,0,1
ADAMTS8,0,0,0,0,0,1
CDH7,0,0,0,0,0,1
RAVER2,0,0,0,0,0,1
PRR34,0,0,0,0,0,1
RDH8,0,0,0,0,0,1
TBX21,0,0,0,0,0,1
FAM120C,0,0,0,0,0,1
PIWIL2,0,0,0,0,0,1
MRTO4,0,0,0,0,0,1
DHRS7B,0,0,0,0,0,1
CCDC82,0,0,0,0,0,1
IDI2-AS1,0,0,0,0,0,1
ADAMTS7,0,0,0,0,0,1
FOXRED2,0,0,0,0,0,1
ZNF556,0,0,0,0,0,1
DENND6B,0,0,0,0,0,1
PRDM14,0,0,0,0,0,1
ADAMTS20,1,0,0,0,0,1
HEXA-AS1,0,0,0,0,0,1
ZNF614,0,0,0,0,0,1
SLC5A7,0,0,0,0,0,1
CWH43,0,0,0,0,0,1
KCNK10,0,0,0,0,0,1
ZNF778,0,0,0,0,0,1
NECAP2,0,0,0,0,0,1
PREX2,0,0,0,0,0,1
SLC26A1,0,0,0,0,0,1
CPTP,0,0,0,0,0,1
SENP7,0,0,0,0,0,1
SLC19A3,0,0,0,0,0,1
RPS6KA6,0,0,0,0,0,1
CNNM3,0,0,0,0,0,1
SLC12A6,0,0,0,0,0,1
PPA2,0,0,0,0,0,1
NGLY1,0,0,0,0,0,1
IFT122,0,0,0,0,0,1
IL19,1,0,0,0,0,1
UIMC1,0,0,0,0,0,1
LINC00652,0,0,0,0,0,1
ZNF580,0,0,0,0,0,1
CCDC7,0,0,0,0,0,1
P3H1,0,0,0,0,0,1
FAXDC2,0,0,0,0,0,1
PBX3-DT,0,0,0,0,0,1
CRYL1,0,0,0,0,0,1
SNHG32,0,0,0,0,0,1
SLC52A1,0,0,0,0,0,1
UBXN6,0,0,0,0,0,1
ROBO4,0,0,0,0,0,1
EDDM3B,0,0,0,0,0,1
ZNF665,0,0,0,0,0,1
TAOK3,0,0,0,0,0,1
GNB1L,0,0,0,0,0,1
PPP4R2,0,0,0,0,0,1
LIMS2,0,0,0,0,0,1
BTG4,0,0,0,0,0,1
CSNK1G3,0,0,0,0,0,1
DNAI4,0,0,0,0,0,1
FAM200C,0,0,0,0,0,1
BPESC1,0,0,0,0,0,1
GPHN,0,0,0,0,0,1
DYM,0,0,0,0,0,1
UEVLD,0,0,0,0,0,1
KCNJ14,0,0,0,0,0,1
KIF13A,0,0,0,0,0,1
SEMA6B,0,0,0,0,0,1
PADI3,0,0,0,0,0,1
PLA2G3,0,0,0,0,0,1
DELEC1,0,0,0,0,0,1
KLK12,0,0,0,0,0,1
MMP27,0,0,0,0,0,1
UTS2,0,0,0,0,0,1
SLC38A4,0,0,0,0,0,1
RNF31,0,0,0,1,0,1
TBRG4,0,0,0,0,0,1
MS4A5,0,0,0,0,0,1
SCN11A,0,0,0,0,0,1
PRDM5,0,0,0,0,0,1
SAGE1,0,0,0,0,0,1
GREM2,0,0,0,0,0,1
BEGAIN,0,0,0,0,0,1
METTL16,0,0,0,0,0,1
PLPPR3,0,0,0,0,0,1
GCM2,0,0,0,0,0,1
TMOD3,0,0,0,0,0,1
HAO2,0,0,0,0,0,1
KCNH4,0,0,0,0,0,1
STAMBPL1,0,0,0,0,0,1
TP73,1,0,0,0,0,1
HRH2,0,0,0,0,0,1
GNG13,0,0,0,0,0,1
HBQ1,0,0,0,0,0,1
SPMAP2,0,0,0,0,0,1
CLCA3P,0,0,0,0,0,1
PRG3,0,0,0,0,0,1
HHLA2,0,0,0,0,0,1
CYSLTR2,0,0,0,0,0,1
CTNNA3,0,0,0,0,0,1
LPAR3,0,0,0,0,0,1
TRPC4,0,0,0,0,0,1
FRMD1,0,0,0,0,0,1
GALR1,0,0,0,0,0,1
KIRREL1,0,0,0,0,0,1
TCP10L,0,0,0,0,0,1
B3GALT1,0,0,0,0,0,1
IMPG2,0,0,0,0,0,1
GCNT4,0,0,0,0,0,1
TLR8,0,0,0,0,0,1
MS4A12,0,0,0,0,0,1
ZNF407,0,0,0,0,0,1
EXD3,0,0,0,0,0,1
FIRRM,0,0,0,0,0,1
DCAF13,0,0,0,0,0,1
ELOA2,0,0,0,0,0,1
ACOXL,0,0,0,0,0,1
ZNF221,0,0,0,0,0,1
OBP2A,0,0,0,0,0,1
MORC1,0,0,0,0,0,1
FOXN3-AS2,0,0,0,0,0,1
PURG,0,0,0,0,0,1
MIP,0,0,0,0,0,1
PDSS1,0,0,0,0,0,1
ADAMTS6,0,0,0,0,0,1
SLC24A2,0,0,0,0,0,1
SLC7A10,0,0,0,0,0,1
CPAP,0,0,0,0,0,1
CCDC177,0,0,0,0,0,1
CASS4,0,0,0,0,0,1
CA10,0,0,0,0,0,1
DDX47,1,0,0,0,0,1
TRMT44,0,0,0,0,0,1
PSAT1,0,0,0,0,0,1
PRDM12,0,0,0,0,0,1
USP29,0,0,0,0,0,1
GPR157,0,0,0,0,0,1
GFM1,0,0,0,0,0,1
LINC00574,0,0,0,0,0,1
ADGRF1,0,0,0,0,0,1
CCDC33,0,0,0,0,0,1
TRIM46,0,0,0,0,0,1
FRAS1,0,0,0,0,0,1
NYNRIN,0,0,0,0,0,1
WDR19,0,0,0,0,0,1
CFAP43,0,0,0,0,0,1
PNMA3,0,0,0,0,0,1
SLC38A2,0,0,0,0,0,1
HPSE2,0,0,0,0,0,1
PRDM16,0,0,0,0,0,1
GALNT8,0,0,0,0,0,1
SMIM2,0,0,0,0,0,1
TUT7,0,0,0,0,0,1
TMEM223,0,0,0,0,0,1
CDK5RAP2,0,0,0,0,0,1
H2AJ,0,0,0,1,0,1
GMEB1,0,0,0,0,0,1
DPP8,1,0,0,0,0,1
C21orf91,0,0,0,0,0,1
FAM162A,1,0,0,0,0,1
